,Username,Location,Age,Sex
1374,Randi Kira, New York City , 18-24 , Female    
1375,Steffi, Manhattan , 65+ , Female  
1376,CelsoM, Lyndhurst , 35-49 , Male  
1377,Shira 6053, New York City , 50-64 , Female  
1378,Hannah C, New York City , 18-24 , Female  
1379,JB10, Manhattan , 50-64 , Female  
1380,Theater Third Eye, Manhattan , 50-64 , Male  
1381,Chris aka Nini, New York City , 50-64 , Female    
1382,Roger 6083, New York City , 50-64 , Female  
1383,Zach S 6165, New York City , 18-24,     
1384,Mary M 2, New York City ,, Female
1385,Bway Theater Fan, New York City , 35-49 , Female    
1386,J-ROD, Chicago , 25-34 , Male       
1387,Bill H 2, Fort Lee , 50-64 , Male  
1388,Tim 6156, Manhattan , 25-34 , Male  
1389,Elizabeth 6282, Ewing,,
1390,Barbara S 2, Manhattan , 65+ , Female  
1391,MaryBeth W 6269, New York City ,, Female
1392,Lori S 6281, Manhattan , 50-64 , Female  
1393,MC6124, New York City ,, Female
1394,Maria 44, Brooklyn , 50-64 , Female  
1395,JamesGevlin, Fort Lee , 50-64 , Male  
1396,Donda, New York City , 50-64 , Female  
1397,Joanne 6332, Long Island City,,
1398,Jack D 2, Brooklyn ,, Male
1399,Robert R, Fort Lee , 50-64 , Female  
1400,Bruce B NYC, New York City , 65+ , Male    
1401,asa, New York City , 50-64 , Male    
1402,Eric D 6298, Orlando , 25-34 , Male  
1403,Evan W 2, Fort Lee , 25-34 , Male  
1404,Rachel S 6243, East New York ,, Female
1405,James M 6158, Buffalo , 50-64 , Male  
1406,Rosalie 6055, Borough of Queens , 65+ , Female  
1407,A2d3rdPowerMD, Long Island City , 35-49 , Male  
1408,jenn32870, Toms River , 35-49 , Female    
1409,Laura 6048, Westbury , 35-49 , Female  
1410,Koto, New York City , 25-34 , Female  
1411,Michael 6151, New York City,,
1412,Rachel A 6175, Manhattan , 35-49 , Female  
1413,megandee, Des Moines ,, Female
1414,SHANNIE M, New York City , 35-49 , Female  
1415,Norm 6161, New York City , 65+ , Male  
1416,Greg 6142, Brooklyn , 35-49 , Male  
1417,AA New York, New York City , 35-49 , Female  
1418,Ross B, Edmonton , 65+ , Male    
1419,JK Hannah, New York City , 18-24 , Male  
1420,Holy Angel 29, Middletown , 50-64 , Male  
1421,SarahJoyG, Chicago , 18-24 , Female  
1422,Hillary 6265, Borough of Bronx,,
1423,kate 6293, Los Angeles,,
1424,MegT123, New York City , 25-34 , Female    
1425,Susan C 2, Fairfield , 50-64 , Female  
1426,Iliana 6166, Lyndhurst , 35-49 , Female  
1427,Stephanie 94, New York City , 35-49 , Female  
1428,Amanda 6334, Ossining,,
1429,BETH 6151, New York City ,, Female
1430,Andrew Max, New York City , 25-34 , Male     
1431,Elizabeth Lucia, Manhattan , 18-24 , Female     
1432,Tracye C, Bartlesville , 50-64 , Female  
1433,Nicole L 6140, Norwalk,,
1434,Rose 6219, Mastic , 50-64 , Female  
1435,Sherry 6059, Fort Lee , 65+ , Female  
1436,Joshua P 6324, Mildura,,
1437,JessSkwara, New York City , 18-24 , Female  
1438,Alli W, Tallahassee,,
1439,tfitz, Jersey City , 50-64 , Female  
1440,Lyndsay, Long Island City , 25-34,  
1441,DeZanek, Carbondale , 18-24 , Male  
1442,Gasch11, Manhattan , 35-49 , Male      
1443,BAF, New York City , 50-64 , Female  
1444,Dan 6319, Manhattan ,, Male
1445,Sherrie 6066, New Brunswick , 50-64 , Male  
1446,Ted 6204, Union City , 18-24 , Male  
1447,Samantha S 6308, Long Island City , 25-34 , Female  
1448,Carol B 2, Lemon Grove,,
1449,Steve 6218, Manhattan,,
1450,SydneChesson, Hutchinson,,
1451,billontheboards, Manhattan , 65+ , Male  
1452,Charlie 6268, North Plainfield,,
1453,Sharon 631328, Los Angeles,,
1454,galecantor, New York City , 50-64 , Male  
1455,Thomas C 6242, White Plains,,
1456,Amanda S 6337, Jamaica,,
1457,Jose 6324, New York City,,
1458,Alexis 6321, Fort Lee,,
1459,sadie 6319, Keene,,
1460,WH, Garden City , 50-64 , Male  
1461,Raphaelle, Manhattan ,, Female
1462,Broadwayisbae 6124, Fort Lee , 18-24 , Male     
1463,Mama Rose, New York City , 50-64 , Female  
1464,Ryan L 6131, Manhattan ,, Male
1465,Suehodd, Brooklyn,,
1466,Janet Bo Banet, New York City , 35-49 , Female  
1467,Joe 5, Borough of Queens ,, Male
1468,CJ S, Los Angeles , 18-24 , Male        
1469,Alfonso B, Borough of Bronx , Male,  
1470,lynne 6248, Brooklyn ,, Female
1471,Theatre Reviews, New York City,,
1472,Vagabond Anarchist, New York City , 25-34 , Male  
1473,Tom L 6128, Westfield , 35-49 , Male  
1474,TheaterGuy, Manhattan , 35-49 , Male  
1475,Martha H 6138, New York City , 50-64 , Female  
1476,Curious, Sayreville , 18-24 , Male  
1477,rmspiar, Toronto , 35-49 , Female    
1478,Izagma, New York City , 50-64 , Female    
1479,Bibliobiophile, New York City , 25-34 , Female     
1480,Lane, East New York , 18-24 , Female    
1481,Mrs. Lovett, Manhattan ,, Female
1482,nap, Jersey City , 25-34 , Female  
1483,JoeyFranko, New York City , 50-64 , Male  
1484,Eleanor 2, Manhattan ,, Female
1485,AngryGreg1979, New York City , 35-49 , Male      
1486,Wish I Could See Them All, Syosset , 50-64 , Male    
1487,Bruce 6, New York City , 65+ , Male  
1488,Maya B, Borough of Bronx , 18-24 , Female  
1489,Meredith H, Manhattan , 18-24 , Female  
1490,Dan Q, Brooklyn , 35-49 , Male       
1491,Marvin 2, New York City , 50-64 , Female  
1492,Tony 3, Bayonne , 65+ , Female  
1493,Joseph 2, New York City , 65+ , Male  
1494,Susan H, Greenburgh , 50-64 , Female    
1495,Chatter, Manhattan,,
1496,Martin, New York City , 65+ , Male  
1497,Andrew F, New Brunswick , 25-34 , Male    
1498,Laura 36, Long Island City , 65+ , Female  
1499,Hopalong, Manhattan , 65+ , Male  
1500,Susan HW, Milford Mill , 65+ , Female  
1501,Phillip L, Floral Park,,
1502,Jodi, Manhattan , 35-49 , Female  
1503,Dianne 2, Madison ,, Female
1504,Teagan R, Brooklyn , 25-34 , Female     
1505,SW, Brooklyn , 25-34 , Female  
1506,Hannah W, Indianapolis , 25-34 , Female  
1507,Matthew P., Manhattan , 25-34 , Female     
1508,Donna, Long Island City , 50-64 , Female  
1509,Abycats, Manhattan , 65+ , Female    
1510,Robbie, Manhattan ,, Male
1511,Jana6240, Brooklyn , 25-34 , Female  
1512,Macrae McD, New York City , 25-34 , Female       
1513,Mariah, Borough of Bronx , 25-34 , Female  
1514,Sarah J, Hutchinson , 25-34,  
1515,Ricky D 6094, New York City , 25-34 , Male  
1516,TheaterGeekNYC, Manhattan , 25-34 , Female    
1517,TheaterBuff, Manhattan , 50-64 , Female  
1518,Jim 8, New York City , 65+ , Male  
1519,DEClarke85, Jersey City , 25-34 , Male       
1520,hw, Fort Lee , 50-64 , Female  
1521,PATRICIA 3, Manhattan , 65+ , Female  
1522,Paige 3, Plainfield , 18-24,  
1523,Jish, New York City , 35-49 , Female  
1524,Jeff S, New York City , 25-34 , Male     
1525,sosatisfied, New York City , 25-34 , Female  
1526,Linda 22, Hutchinson , 65+ , Female  
1527,Kimberly M S, Rutherford , 25-34 , Female  
1528,Joey P, New York City , 50-64 , Female    
1529,EM1408, Montclair , 18-24 , Female  
1530,Randy, Manhattan , 50-64 , Male     
1531,George 6090, Manhattan , 65+ , Male  
1532,Joyce 6089, New York City , 65+ , Female  
1533,Jess for short, Borough of Bronx , 25-34 , Female  
1534,Spiro, New York City , 25-34 , Male     
1535,Kate FC, Ewing , 35-49 , Female  
1536,MattP, Brooklyn , 35-49 , Male     
1537,Ellen D, East Brunswick , 50-64 , Female  
1538,Luke, Newark , 25-34 , Male      
1539,Stephen 18, Manhattan , Male,  
1540,White Rabbit, Fort Lee , 25-34 , Male  
1541,trkochles, Fort Lee , 25-34 , Male    
1542,Tsar, Borough of Bronx , 35-49 , Male  
1543,Smashley, City of London , 25-34 , Male  
1544,Molly 2, New York City ,, Female
1545,Peter 6077, Hoboken , 65+ , Female  
1546,J, New York City ,, Female
1547,don, Coney Island ,, Female
1548,Donald 9, Long Island City , 50-64 , Male  
1549,Maria 24, New York City,,
1550,Angela Mansberry, Manhattan , 25-34 , Male  
1551,Guilty One, East New York , 18-24 , Female  
1552,DoubleDReviews, New York City , 18-24 , Female     
1553,Gracee, New York City , 18-24 , Female     
1554,Ninwall, Manhattan , 50-64 , Female  
1555,Benjamin Stone, Manhattan , 25-34 , Male  
1556,adith1801, Brooklyn , 25-34 , Male     
1557,Al, Manhattan ,, Male
1558,Julie 3, Manhattan ,, Female
1559,jane 6048, Ocean Acres , 65+ , Female  
1560,David T, Manhattan , 35-49 , Male  
1561,Rodash, Manhattan , 65+ , Male      
1562,actorguy, Brooklyn , 35-49 , Female  
1563,Sarah_Moore, Long Island City , 25-34 , Female    
1564,MJK, Manhattan , 35-49 , Male  
1565,Kurtal, Springfield , 35-49 , Female  
1566,Ashowgoer, New York City , 35-49 , Male  
1567,Meg S, Manhattan , 35-49 , Female  
1568,Noah Casner, New York City , 18-24 , Male      
1569,moonchange, Manhattan , 25-34 , Female  
1570,Norma, Manhattan , 65+ , Female  
1571,Douglas Marino, New York City , 35-49 , Male      
1572,Emily 59, Borough of Bronx , 25-34 , Female     
1573,J 6, Manhattan , 18-24 , Male  
1574,Nic, New York City ,, Female
1575,EmilyT, Manhattan , 25-34 , Female     
1576,Jenna the Musical, New York City , 18-24 , Female     
1577,Mad Mike, 35-49 ,, Male
1578,Susan C, Borough of Queens , 50-64 , Female  
1579,Andrew B, Bensonhurst , 25-34 , Male      
1580,Brandon S, Salt Lake City ,, Male
1581,Darrel, 50-64 ,, Male
1582,Adam G123, New York City , 35-49 , Male  
1583,donna 11, New York City , 50-64 , Female  
1584,Gil K, New York City , 35-49 , Male    
1585,Brendon NYC, New York City , 25-34 , Male      
1586,Portia, Lake Ronkonkoma , 35-49 , Female  
1587,BurningBright, New York City , 18-24 , Female  
1588,frontmezzjunkie, New York City , 50-64 , Male      
1589,EdinGhurl, Bayswater , 18-24 , Female  
1590,Brian C, Ewing , 50-64 , Male    
1591,Audview, Hutchinson , 50-64 , Male  
1592,Oliver, Pakx<U+00E9> , 25-34 , Male  
1593,C1986, Manhattan , 25-34 , Female  
1594,K in theatre, New York City ,, Male
1595,MeganJB, Harrisonburg , 18-24 , Female  
1596,Justin 6290, New York City,,
1597,TheaterLady, New York City,,
1598,Mark 628161, Hutchinson,,
1599,Toelieb., Long Island City,,
1600,Rachael 6236, Staten Island ,, Female
1601,Barbara 6262, Fort Lee,,
1602,Deanjelloo, North Bergen , 18-24 , Male     
1603,1312ADWAY, New York City ,, Male
1604,Jonathan T 6153, New York City , 50-64 , Female  
1605,WouldBeCassie, New York City , 35-49 , Female  
1606,Michelle Levine, Trumbull , 13-17 , Female  
1607,Andy 6068, Fort Lee , 50-64 , Male  
1608,Mimi 6098, Manhattan , 25-34 , Female  
1609,Alegra L, New York City , 18-24 , Female  
1610,Doug Anderson, New York City , 65+ , Male  
1611,andyboy, New York City , 50-64 , Male      
1612,Alyssa M, Manhattan , 25-34 , Female  
1613,Gob, 18-24 ,, Female
1614,Jacqui S, New York City , 18-24 , Female      
1615,Marcia W 6133, South Plainfield ,, Female
1616,JAMES L 6154, Manhattan , 50-64 , Female  
1617,MARY SUGAR, Cliffside Park , 25-34 , Female  
1618,Dear Evan Hamilton, Huntington Station , 18-24 , Male    
1619,Jennifer H 6109, New York City , 50-64 , Female  
1620,character(0,,,
1621,chimigi, Brooklyn , 35-49 , Female  
1622,Ariyaya, Borough of Queens , 13-17 , Female  
1623,Tony S 3, New York City , 65+ , Male  
1624,Rachel 81, Binghamton ,, Female
1625,Leanna, Manhattan , 35-49 , Female  
1626,Karen 7, Scarsdale , 35-49 , Female  
1627,Erin F 3, Scarsdale ,, Female
1628,Adina 4, Carrollton,,
1629,Jesse 6127, Brooklyn,,
1630,Eileen 6, Kiryas Joel , 50-64 , Female  
1631,Donna Z 6124, Brooklyn,,
1632,David 6063, Long Island City , 35-49 , Male  
1633,Ronni K, New York City , 35-49 , Female  
1634,Gary 6125, Union City , 50-64 , Male  
1635,RONH, Denver , 65+ , Male    
1636,Jenni S, Washington D.C., 25-34,Female  
1637,MQ, New York City , 18-24 , Male  
1638,Ellen C 6047, New York City , 35-49 , Female  
1639,Thomas Laub, Rosedale , 18-24 , Male  
1640,DramaMama, Huntington Station ,, Female
1641,Julia Rose, Syracuse,,
1642,Naomi B, Hutchinson , 50-64 , Female  
1643,Martin Dichiera, Buenos Aires , 25-34 , Male      
1644,fareehanaim1gmailcom, Merced , 18-24 , Female  
1645,mjktheatre, Luxembourg , 25-34 , Female  
1646,BARBIE, South Old Bridge ,, Male
1647,George 6127, Long Island City,,
1648,Beth 15, Edison , 50-64 , Female  
1649,Catherine 6062, Long Island City , 65+ , Female  
1650,Ann 14, New York City , 65+ , Female  
1651,Nycben, New York City , 35-49 , Male    
1652,Roz 42, New York City , 25-34 , Female  
1653,Allison MK, Brooklyn , 35-49 , Female    
1654,Marshal K, Greater Northdale , 18-24 , Male    
1655,EBM, Los Angeles , 35-49 , Female  
1656,Claire 8, Rockville Centre , 18-24 , Female  
1657,Daniel 18, Manhattan , 25-34 , Female  
1658,Casina, Fort Lee , 18-24 , Female  
1659,Hazel, Manhattan , 18-24 , Female  
1660,itsdlevy, Brooklyn , 35-49 , Male       
1661,bearcat44, Brooklyn , 65+ , Female    
1662,Ben C, New York City , 25-34 , Female     
1663,Ali 6125, New York City , 25-34 , Female  
1664,LaurenReda, Long Island City , 25-34 , Female  
1665,Samantha C 6124, Long Island City , 25-34 , Female  
1666,BMP, Philadelphia , 35-49 , Female  
1667,Brian S 612431, Wayne , 18-24 , Female  
1668,Dionysus, Brooklyn , 25-34 , Male  
1669,Chuck C, Coram , 35-49 , Male  
1670,Jennifer M 14, New York City , 35-49 , Female  
1671,SaraLynnIanni, New York City , 25-34 , Female  
1672,Cindy 6122, New York City , 25-34 , Female  
1673,Cherine, Borough of Bronx , 35-49 , Female  
1674,Jonathan G 2, Valley Stream , 18-24 , Female  
1675,Emily M 2, Chicago , 35-49 , Female  
1676,Richard 8, Manhattan , 50-64 , Male  
1677,Member d68a675f, Brooklyn , 35-49 , Female  
1678,Tom 6119, Borough of Bronx,,
1679,Victoria, Warren Township , 25-34 , Female  
1680,Ariel 611856, Fort Lee , 13-17 , Female  
1681,Mawkish TREX, New York City , 18-24 , Female  
1682,SWAllison1, Manhattan , 25-34 , Male  
1683,Karen 31, New Bedford , 50-64 , Female  
1684,Christopher C 2, Jamaica Plain , 50-64 , Male  
1685,Leah, Manhattan , 25-34 , Female  
1686,CrayZ, Manhattan , 35-49,  
1687,Judy M, New York City , 18-24 , Female  
1688,MarinaM, New York City , 18-24 , Female  
1689,Dale 6108, Los Angeles , 65+ , Female  
1690,Rot, Los Angeles,,
1691,Tinghao Z, Manhattan , 18-24 , Male  
1692,Ilana A, New Brunswick , 25-34 , Female  
1693,Ken 13, Manhattan , 65+ , Male  
1694,Anne 6099, Lodi , 35-49 , Female  
1695,Tanya, Brooklyn , 25-34 , Female  
1696,Mr. Brian, Dallas , 25-34 , Male  
1697,LizzyJ, Manhattan , 25-34 , Female  
1698,al 6042, Manhattan , 50-64 , Male  
1699,Bill B, East New York,,
1700,Elizabeth 1995, Los Angeles , 18-24 , Female    
1701,Stagemaven, Long Island City , 35-49 , Female    
1702,JJ90, Boston , 25-34 , Male  
1703,Jeremy H, New York City , 35-49 , Female  
1704,Karoline, Cliffside Park , 35-49 , Female  
1705,Betsy 5, Paramus , 50-64 , Female  
1706,Michael S 6098, Ossining , 25-34 , Male  
1707,Maxine 6097, New York City , 25-34 , Female  
1708,Martha B., Westbury , 25-34 , Female  
1709,Margie S, Jersey City , 50-64 , Female  
1710,PMF, Fort Lee , 50-64 , Female  
1711,Alexandra T 2, Union City , 25-34 , Female  
1712,Matt 17, Fort Lee , 18-24 , Male  
1713,HillTempleton, Washington D.C., 18-24,Female    
1714,Joseph J, Peekskill , 50-64 , Male  
1715,Hilary 6, Brooklyn , 50-64 , Female  
1716,AJ 2, Richmond , 50-64 , Male  
1717,Felice 6059, Randallstown , 13-17 , Female  
1718,Eleanore 2, Washington D.C.,, Male  
1719,BradleyAS, New York City , 18-24 , Male     
1720,Lisa T 4, Washington D.C., 50-64,Female  
1721,Allison 36, Washington D.C., 25-34,Female  
1722,Susan 52, Towson , 65+ , Female  
1723,Tyler E3, New York City , 18-24 , Male  
1724,Kelsey P 6161, New York City ,, Female
1725,Steven 6302, Hutchinson,,
1726,Scott 6285, Hutchinson,,
1727,Breiana H, Reno,,
1728,Paula B2, New York City , 35-49 , Female  
1729,Andres 6281, Trumbull,,
1730,Krista S 04, Williamsport , 25-34 , Female  
1731,Dennis S 6271, Rutherford,,
1732,Jessica K 6126, Hutchinson , 50-64 , Female  
1733,R M, Washington D.C.,,
1734,Christopher R 5, Van Nuys , 50-64 , Male  
1735,Emma M, Union City , 18-24 , Female  
1736,Alan Trac, Wayne , 50-64,  
1737,Terra 2, London , 35-49 , Female  
1738,Peg C, Livingston , 50-64 , Female  
1739,Trish K, New York City , 35-49 , Female  
1740,Amy 97, Fredericksburg , 35-49 , Female  
1741,Julia 6214, Manhattan,,
1742,Michelle P 6218, Middletown,,
1743,RobClaus, Poughkeepsie , 50-64 , Male  
1744,Adeline S, Wilkinsburg , 18-24 , Male  
1745,MD23, New York City,,
1746,Jennifer F 2, Long Island City , 35-49 , Female  
1747,Gabriel S, West New York,,
1748,Brian S 6110, Mastic ,, Male
1749,EnidBush, South Old Bridge , 50-64 , Female  
1750,Christopher 16, New York City , 18-24 , Female  
1751,Christian P, West Torrington,,
1752,Emily Hoffert, Mahwah , 18-24 , Female  
1753,JohnMichael D, Staten Island ,, Male
1754,Sam 6132, Brooklyn , 18-24 , Male  
1755,Elana I, Waltham,,
1756,Roberta 2, New Rochelle ,, Female
1757,Abby M 6153, Rockville Centre , 18-24 , Female  
1758,Meghan R, Manhattan , 35-49 , Female     
1759,Krystyna B, Holbrook , 25-34 , Male    
1760,Derek 2, Bridgewater , 18-24 , Male  
1761,Crocosmia, Syosset , 18-24 , Male  
1762,Lexie, Syosset , 18-24 , Female  
1763,Alex 3, New York City,,
1764,Fannie, Sayreville Junction , 35-49 , Female  
1765,Randi T, Danbury , 50-64 , Female  
1766,Alan S 6145, Washington D.C., 50-64,Male  
1767,diane h 6144, Buffalo , 65+ , Female  
1768,Sylvia K, Frankfurt am Main,,
1769,ethan, Scarsdale,,
1770,Jo A, New York City , 35-49 , Female  
1771,Nadine 6066, Matthews , 50-64 , Female  
1772,Brackett, Long Island City , 25-34 , Male  
1773,Rachel Pru, Brooklyn , 25-34 , Female  
1774,Ericka I, Long Island City,,
1775,Sarah G 6133, Jefferson,,
1776,maryanngraham, Hutchinson , 50-64 , Female  
1777,Connor 2, Hutchinson , 13-17 , Male  
1778,Valerie 2, Palatine , 18-24 , Female  
1779,Theater Punk, Philadelphia , 25-34 , Female  
1780,Larry 6104, Denver , 50-64 , Male    
1781,judulucu, Brooklyn , 35-49 , Male  
1782,Roger W 6128, Washington D.C., 50-64,Male  
1783,michael c 6127, Fort Lee , 50-64 , Female  
1784,Linda U, Scotch Plains,,
1785,EKG, Manhattan , 25-34 , Female  
1786,Sophia T., Bensonhurst , 35-49 , Female  
1787,YesBroadwaySam, Brooklyn , 35-49 , Male       
1788,Kelly R, Borough of Bronx , 35-49 , Female    
1789,elise c 6124, Port Washington , 25-34 , Female  
1790,SCOTT W, Hutchinson,,
1791,ohonestly, Manhattan , 25-34 , Female      
1792,Erika R, East New York , 50-64 , Female  
1793,Yuliya s, East New York , 35-49 , Female  
1794,Nicholas 6122, Manhattan,,
1795,AnnaB, New York City , 18-24 , Female  
1796,Claire Bee, New York City , 25-34 , Female  
1797,Chris P, Orlando , 25-34 , Female  
1798,Wilma 6117, Woodlawn , 35-49 , Female  
1799,Kyle 5, Brooklyn , 25-34 , Male  
1800,WillMacAdam, Manhattan , 50-64 , Male  
1801,Megan Eames, Portland , 25-34 , Female  
1802,Anthony Germano, New York City , 18-24 , Male     
1803,Rebecca 14, Johnstown , 35-49 , Female  
1804,Paul 35, Fort Lee , 25-34 , Male  
1805,Denni, Long Island City,,
1806,Karen B 6086, Houston,,
1807,Teri 3, Grapevine , 50-64 , Male  
1808,Philip 4, Borough of Bronx , 65+ , Female  
1809,RALPH, Naugatuck , 50-64 , Male  
1810,John 3, Lochearn , 50-64 , Female  
1811,Barry 6083, Manhattan,,
1812,RH, Sayreville , 18-24 , Female  
1813,Timmy, North Bethesda , 25-34 , Male    
1814,Gina, Ashburn ,, Female
1815,Theater Pimp, Parole , 35-49 , Male    
1816,Sandee K, Washington D.C., 50-64,Female  
1817,Emily 77, Bethesda,,
1818,Eliza A., Corvallis , 18-24 , Female  
1819,Coral, Tampa , 25-34 , Female  
1820,Erin 8, Catonsville , 35-49 , Female  
1821,Eileen 3, Mahwah , 50-64 , Female  
1822,Richard 6302, Hong Kong,,
1823,Melanie 6308, Lancaster,,
1824,Michael F 6141, Fort Lee,,
1825,Brian MP, Long Island City , 25-34 , Male  
1826,Dana 629320, Manhattan,,
1827,Michael 629321, East New York,,
1828,Lynn 6280, Monsey,,
1829,Bobbi R, Huntington,,
1830,Lyn Em, Long Island City,,
1831,Ellie6627, Hutchinson , 13-17 , Female  
1832,BETH H 6157, Brooklyn,,
1833,Marilyn Sue, Manhattan , 50-64 , Female  
1834,Christopher 6261, Long Island City,,
1835,Charlie Fink, New York City , 50-64 , Male         
1836,Sharon U, Borough of Bronx,,
1837,Ron 6242, Oklahoma City,,
1838,Mackenzie 6233, Pompano Beach,,
1839,Anthony 6223, Bensonhurst ,, Male
1840,MissIndefinite, Stamford , 13-17 , Female  
1841,Carly Post, New York City , 18-24 , Female  
1842,Oliver B 2, New York City,,
1843,Lance 6097, Staten Island,,
1844,paige 6193, East Meadow,,
1845,Leo, Coral Terrace , 50-64 , Female  
1846,Jacob 6188, New Brunswick ,, Male
1847,Marilou A, Lansdale , 35-49 , Male  
1848,Kathy B 3, Hutchinson,,
1849,Jennifer G 6124, Borough of Bronx , 25-34 , Female  
1850,Victor28, Brooklyn , 25-34 , Female  
1851,ANDREW G 6133, Hutchinson , 50-64 , Male  
1852,Daniel Z, Long Island City,,
1853,Ben C 6066, Sayreville Junction,,
1854,Bailey C 6160, Borough of Bronx,,
1855,Kelly M 6159, Cambridge , 18-24 , Female  
1856,Heather M 6158, Borough of Bronx,,
1857,Abby M 6157, Eldersburg,,
1858,Sue B 6138, Jersey City , 35-49 , Female  
1859,Julia Levine, Trumbull , 13-17 , Male  
1860,theatrecat, East New York , 18-24 , Female  
1861,Mike T 6124, Acton,,
1862,Chandler, Santa Monica,,
1863,arlene 6, Hutchinson , 65+ , Female  
1864,Shelley H, New York City ,, Female
1865,Charlie 2, Hutchinson,,
1866,welcometomeg, New York City , 18-24 , Female     
1867,Alyssa P 6145, Manhattan , 25-34 , Female  
1868,Damien Figueras, Philadelphia , 18-24 , Male    
1869,Karen 6099, Washington D.C., 35-49,Male  
1870,pmolloy4, New York City , 50-64 , Male       
1871,Prin P, Lynnwood,,
1872,Ava S, Glendale,,
1873,Johanna M, Hoboken ,, Female
1874,MelanieVotaw, Bensonhurst , 50-64 , Female  
1875,Michael S 6137, Spring Valley , 35-49 , Male  
1876,Jack 6063, Hoboken , 65+ , Female  
1877,Abigail H 6135, Ann Arbor,,
1878,Margie O, Bethesda , 50-64 , Female  
1879,Jeffrey B, Long Island City,,
1880,Ilana D, Manhattan , 25-34 , Female  
1881,Christina O, Bensonhurst,,
1882,Yolanda 6098, Manhattan , 50-64 , Male  
1883,Ben G, Sayreville Junction ,, Male
1884,Sarah 6128, New Rochelle,,
1885,Mary M 6128, Greenburgh , 25-34 , Female  
1886,Frances 6127, Hutchinson , 50-64 , Female  
1887,Kevin 6127, Jersey City,,
1888,Camille M, Washington D.C., 13-17,Female  
1889,Alexis D, Phoenixville , 35-49 , Female  
1890,Gigi 2, Boston , 50-64 , Female  
1891,Laura O 6124, Borough of Bronx , 18-24 , Female  
1892,Claire M 6124, Manhattan , 25-34 , Female  
1893,C B 6124, New York City , 50-64 , Female  
1894,shouvik m, Parole , 35-49 , Male  
1895,CarlyMc, New York City , 25-34 , Male  
1896,Kathi 3, Danbury , 50-64 , Female  
1897,Daniel 6122, Fort Lee,,
1898,Sandy 2, Hoboken , 65+ , Male  
1899,Jordam, Decatur , 13-17 , Female  
1900,Caroline 6102, East Brunswick , 50-64 , Female  
1901,Aimee 6115, Fort Lee , 25-34 , Female  
1902,GeeGee, Chillum , 50-64 , Female  
1903,KelleyS, Portland , 25-34 , Female  
1904,Gerard 6100, Manhattan,,
1905,William 24, Manhattan,,
1906,Evan A, Yarmouth , 25-34 , Male  
1907,Thomas44, Fort Lee , 25-34 , Male  
1908,ChaseHaylon, Hutchinson , 18-24 , Male  
1909,Shaffofosho, Saint Matthews , 18-24 , Male  
1910,Mary B 7, Redwood City , 50-64 , Female  
1911,Claire L 6059, Wethersfield , 50-64 , Female  
1912,wendy 6049, Union City,,
1913,Theatre Kim, Harrisburg , 35-49 , Female      
1914,Matt 10, Fort Lee , 65+,  
1915,Lisa 64, Silver Spring ,, Female
1916,DavidMS, Jamaica , 25-34 , Female  
1917,Chrissy 6308, Hutchinson,,
1918,Prop Madam, New York City , 35-49 , Female  
1919,JG, Manhattan,,
1920,Joe B 6144, Hutchinson , 50-64 , Female  
1921,Alyssa 6293, Belmont,,
1922,Linn, Evanston,,
1923,Harold G, West Chester ,, Male
1924,Melissa P 6272, Fredericksburg,,
1925,Anthony 6272, Hutchinson ,, Male
1926,David 627171, South Pasadena,,
1927,Diana B 6271, New York City,,
1928,Ryan J 6140, Chicago,,
1929,Jordan 618537, Pittsfield , 18-24 , Male  
1930,Kathleen 6175, Warren Township,,
1931,julie e 6141, Goleta,,
1932,Alexandra B 6163, Massapequa,,
1933,Steven 19, Long Island City,,
1934,Sean F 6141, Fort Lee,,
1935,Todd R 6145, Long Island City , 18-24 , Female  
1936,Charisse 6138, Willingboro,,
1937,Mickey 6134, Chicago,,
1938,Sharon 6131, Livingston,,
1939,Meg K, Somerset,,
1940,Suzie 3, Cloverly , 35-49 , Female  
1941,Michaela 6126, Manhattan , 18-24 , Female  
1942,Dana S 612530, New York City,,
1943,Andy 5, Hoboken , 50-64 , Female  
1944,Jackie L, Philadelphia , 18-24 , Female  
1945,FRANK A 6124, Manhattan,,
1946,Gretchen 3, Manhattan , 50-64 , Female  
1947,Stephen 6117, Affton,,
1948,Seth 6083, Washington D.C., 35-49,Female  
1949,Ildira Peterson, Fort Lee , 35-49 , Female      
1950,ZBulitt, Olney , 18-24 , Female  
1951,DaMya, Pittsburgh,,
1952,Robin 6308, Manhattan,,
1953,Brannah, Washington D.C.,,
1954,rtemis L, Vienna,,
1955,Vincent 6300, New York City,,
1956,Betsy 6298, Medford,,
1957,Shane E, Long Island City,,
1958,Kerry L 6284, Female,,
1959,Kris G 6281, Manhattan,,
1960,Gillian T, Manhattan,,
1961,Little God of Heart, New York City , 18-24 , Male  
1962,Stephen 6271, Fort Lee,,
1963,Mary 6269, Perth Amboy,,
1964,NanRo, Manhattan,,
1965,Stephanie 6223, East New York,,
1966,Kim 6234, Somerset,,
1967,Kayla M 2, Ewing,,
1968,Joe 623166, Manhattan,,
1969,Mychal, Hutchinson,,
1970,Reid, Oak Ridge,,
1971,Kaylan P, Lodi,,
1972,hildeharper, Toms River,,
1973,Elizabeth R 6217, Holbrook,,
1974,WilmaGoldstein, Washington D.C.,,
1975,Lauren L 6134, Arbutus,,
1976,Bryan 6153, Gainesville,,
